date,branch_id,branch_name,city,total_orders,total_customers,dine_in_orders,takeaway_orders,gross_revenue,discount_amount,net_revenue,food_cost,packaging_cost,labor_cost,overhead_cost,marketing_cost,total_cost,gross_profit,gross_margin_pct,avg_order_value,avg_prep_time_min,complaints_count,refunds_amount
2025-11-12,B004,Falcon QSR Rawalpindi,Rawalpindi,252,285,139,113,184850.0,11919.62,172930.38,136329.47,14175.0,190.46,144.37,6842.77,158862.2,14068.17,0.0814,686.23,15.72,5,1180.12
2025-11-13,B004,Falcon QSR Rawalpindi,Rawalpindi,247,265,133,114,231280.0,10361.54,220918.46,173407.17,16261.0,192.29,154.06,4233.8,195388.95,25529.51,0.1156,894.41,11.19,10,1140.63
2025-11-14,B004,Falcon QSR Rawalpindi,Rawalpindi,243,260,129,114,200735.0,12532.5,188202.5,152547.95,14352.0,197.63,146.97,4597.89,173062.54,15139.96,0.0804,774.5,16.36,4,1220.09
2025-11-15,B004,Falcon QSR Rawalpindi,Rawalpindi,304,325,159,145,237415.0,6889.09,230525.91,176955.34,18606.0,196.99,146.77,6428.85,203510.03,27015.89,0.1172,758.31,18.44,5,1176.07
2025-11-16,B004,Falcon QSR Rawalpindi,Rawalpindi,320,349,156,164,241005.0,13842.92,227162.08,181725.7,19867.0,194.72,151.57,6714.21,210371.47,16790.61,0.0739,709.88,15.79,5,1718.26
2025-11-17,B004,Falcon QSR Rawalpindi,Rawalpindi,266,279,132,134,231610.0,18092.95,213517.05,172945.04,16910.0,186.28,154.21,8450.4,201097.31,12419.74,0.0582,802.7,16.15,5,2451.39
2025-11-18,B004,Falcon QSR Rawalpindi,Rawalpindi,238,251,125,113,189330.0,11031.97,178298.03,141224.28,14792.0,197.47,145.84,4686.37,162722.26,15575.77,0.0874,749.15,13.24,7,1676.31
2025-11-19,B004,Falcon QSR Rawalpindi,Rawalpindi,264,277,143,121,203030.0,9643.67,193386.33,157131.08,15302.0,190.98,147.78,8056.74,183071.12,10315.21,0.0533,732.52,15.75,6,2242.54
2025-11-20,B004,Falcon QSR Rawalpindi,Rawalpindi,283,303,139,144,230310.0,6730.78,223579.22,169954.01,18334.0,185.49,148.56,7855.07,197799.93,25779.29,0.1153,790.03,12.29,3,1322.8
2025-11-21,B004,Falcon QSR Rawalpindi,Rawalpindi,249,267,135,114,192450.0,6413.61,186036.39,145231.12,14783.0,198.05,144.96,5869.77,168271.51,17764.88,0.0955,747.13,16.05,6,2044.61
2025-11-22,B004,Falcon QSR Rawalpindi,Rawalpindi,307,328,159,148,231385.0,12200.8,219184.2,173490.66,18914.0,204.29,141.7,3307.99,196999.15,22185.04,0.1012,713.96,13.0,8,940.51
2025-11-23,B004,Falcon QSR Rawalpindi,Rawalpindi,304,322,145,159,241735.0,10333.53,231401.47,181378.15,19885.0,188.85,144.88,6483.37,209435.22,21966.25,0.0949,761.19,13.64,10,1354.98
2025-11-24,B004,Falcon QSR Rawalpindi,Rawalpindi,255,283,132,123,208225.0,14606.62,193618.38,159840.2,16049.0,197.0,152.14,4449.38,182594.13,11024.25,0.0569,759.29,11.85,5,1906.41
2025-11-25,B004,Falcon QSR Rawalpindi,Rawalpindi,240,264,114,126,198720.0,6027.65,192692.35,148933.03,15650.0,195.11,150.37,5455.1,172326.27,20366.08,0.1057,802.88,11.86,6,1942.66
2025-11-26,B004,Falcon QSR Rawalpindi,Rawalpindi,272,299,146,126,205030.0,11992.04,193037.96,153724.26,16370.0,195.03,147.07,4916.78,176893.93,16144.04,0.0836,709.7,13.17,4,1540.79
2025-11-27,B004,Falcon QSR Rawalpindi,Rawalpindi,298,313,155,143,199730.0,14049.25,185680.75,148412.37,16594.0,187.82,141.67,5360.69,172414.51,13266.24,0.0714,623.09,12.98,5,1717.97
2025-11-28,B004,Falcon QSR Rawalpindi,Rawalpindi,239,264,102,137,191935.0,9419.43,182515.57,145046.58,16062.0,191.94,143.49,6972.59,169791.75,12723.82,0.0697,763.66,18.84,6,1375.15
2025-11-29,B004,Falcon QSR Rawalpindi,Rawalpindi,333,351,182,151,290835.0,15349.63,275485.37,221084.72,20359.0,196.4,141.76,5943.22,251618.83,23866.54,0.0866,827.28,14.64,5,3893.73
2025-11-30,B004,Falcon QSR Rawalpindi,Rawalpindi,322,346,171,151,266485.0,18761.3,247723.7,198852.39,19430.0,200.57,147.18,8289.32,228942.18,18781.51,0.0758,769.33,15.32,6,2022.72
2025-12-01,B004,Falcon QSR Rawalpindi,Rawalpindi,254,288,131,123,194390.0,8921.33,185468.67,146877.53,14851.0,186.11,142.75,0.0,163845.22,21623.45,0.1166,730.19,12.96,7,1787.82
2025-12-02,B004,Falcon QSR Rawalpindi,Rawalpindi,252,281,133,119,196960.0,8546.34,188413.66,147767.91,14769.0,190.92,151.64,0.0,164770.81,23642.85,0.1255,747.67,12.36,4,1891.35
2025-12-03,B004,Falcon QSR Rawalpindi,Rawalpindi,264,285,141,123,217435.0,5947.83,211487.17,162656.67,16140.0,189.33,146.71,0.0,180210.6,31276.57,0.1479,801.09,13.13,6,1077.88
2025-12-04,B004,Falcon QSR Rawalpindi,Rawalpindi,251,286,133,118,213220.0,12007.97,201212.03,159437.07,15860.0,182.66,146.58,0.0,176922.74,24289.3,0.1207,801.64,11.87,5,1296.43
2025-12-05,B004,Falcon QSR Rawalpindi,Rawalpindi,253,284,138,115,183105.0,9918.71,173186.29,138743.26,14263.0,205.02,143.15,0.0,154700.49,18485.8,0.1067,684.53,12.89,5,1346.06
2025-12-06,B004,Falcon QSR Rawalpindi,Rawalpindi,270,299,119,151,211905.0,11294.06,200610.94,159946.83,17917.0,193.9,147.1,0.0,179617.42,20993.52,0.1046,743.0,16.12,6,1412.58
2025-12-07,B004,Falcon QSR Rawalpindi,Rawalpindi,270,303,143,127,194915.0,4946.56,189968.44,144654.62,15138.0,188.45,145.54,0.0,161278.52,28689.92,0.151,703.59,20.18,8,1151.91
2025-12-08,B004,Falcon QSR Rawalpindi,Rawalpindi,233,242,119,114,207755.0,2077.55,205677.45,152926.18,15166.0,179.16,144.82,0.0,170416.46,35260.99,0.1714,882.74,14.02,4,2000.3
2025-12-09,B004,Falcon QSR Rawalpindi,Rawalpindi,239,268,121,118,171565.0,7828.44,163736.56,126921.07,13749.0,196.31,148.23,0.0,141789.05,21947.5,0.134,685.09,13.61,6,774.45
2025-12-10,B004,Falcon QSR Rawalpindi,Rawalpindi,239,264,129,110,202310.0,9011.54,193298.46,147721.35,15372.0,197.67,147.96,0.0,165452.65,27845.8,0.1441,808.78,14.8,5,2013.67
2025-12-11,B004,Falcon QSR Rawalpindi,Rawalpindi,247,263,134,113,168735.0,10077.62,158657.38,128431.49,13713.0,199.14,151.47,0.0,144356.85,14300.53,0.0901,642.34,12.3,7,1861.75
2025-12-12,B004,Falcon QSR Rawalpindi,Rawalpindi,241,264,135,106,230195.0,10756.05,219438.95,174851.52,15120.0,198.89,146.52,0.0,192039.32,27399.63,0.1249,910.54,14.42,7,1722.39
2025-12-13,B004,Falcon QSR Rawalpindi,Rawalpindi,292,306,148,144,233510.0,5739.04,227770.96,179290.11,17683.0,189.59,147.0,0.0,198835.96,28935.0,0.127,780.04,17.34,7,1526.27
2025-12-14,B004,Falcon QSR Rawalpindi,Rawalpindi,334,361,184,150,250630.0,7311.23,243318.77,186777.7,19001.0,193.75,144.11,0.0,207854.76,35464.01,0.1458,728.5,14.7,8,1738.2
2025-12-15,B004,Falcon QSR Rawalpindi,Rawalpindi,215,227,113,102,191510.0,14087.05,177422.95,144675.39,13381.0,182.72,148.3,0.0,159385.79,18037.16,0.1017,825.22,13.24,4,998.39
2025-12-16,B004,Falcon QSR Rawalpindi,Rawalpindi,256,262,126,130,210645.0,11173.03,199471.97,155655.31,16569.0,199.22,154.32,0.0,173137.84,26334.13,0.132,779.19,12.69,6,559.99
2025-12-17,B004,Falcon QSR Rawalpindi,Rawalpindi,232,239,124,108,177010.0,9462.17,167547.83,130796.7,13185.0,194.92,152.81,0.0,145296.67,22251.16,0.1328,722.19,14.4,3,967.24
2025-12-18,B004,Falcon QSR Rawalpindi,Rawalpindi,228,247,114,114,179055.0,5456.76,173598.24,135396.35,13894.0,175.8,143.8,0.0,150237.85,23360.39,0.1346,761.4,13.26,6,627.89
2025-12-19,B004,Falcon QSR Rawalpindi,Rawalpindi,241,256,135,106,187195.0,10314.22,176880.78,142382.82,13711.0,197.73,149.48,0.0,158299.68,18581.1,0.105,733.95,13.37,6,1858.66
2025-12-20,B004,Falcon QSR Rawalpindi,Rawalpindi,304,329,150,154,242860.0,16372.92,226487.08,185103.44,18681.0,203.25,153.95,0.0,206629.36,19857.72,0.0877,745.02,15.79,6,2487.73
2025-12-21,B004,Falcon QSR Rawalpindi,Rawalpindi,287,310,151,136,241680.0,14128.15,227551.85,185150.87,18044.0,193.34,147.71,0.0,204960.51,22591.34,0.0993,792.86,16.98,8,1424.59
2025-12-22,B004,Falcon QSR Rawalpindi,Rawalpindi,240,259,124,116,168250.0,12375.04,155874.96,125759.48,14339.0,177.96,145.99,0.0,142133.75,13741.22,0.0882,649.48,17.21,5,1711.32
2025-12-23,B004,Falcon QSR Rawalpindi,Rawalpindi,232,259,112,120,200190.0,6553.82,193636.18,152082.94,15428.0,183.5,152.26,0.0,169126.76,24509.42,0.1266,834.64,13.63,2,1280.06
2025-12-24,B004,Falcon QSR Rawalpindi,Rawalpindi,208,227,111,97,185395.0,14832.6,170562.4,141110.41,13195.0,195.53,149.84,0.0,156324.48,14237.92,0.0835,820.01,10.27,2,1673.69
2025-12-25,B004,Falcon QSR Rawalpindi,Rawalpindi,261,282,130,131,192585.0,7263.39,185321.61,144624.42,16109.0,183.36,152.06,0.0,162777.98,22543.63,0.1216,710.04,15.17,6,1709.13
2025-12-26,B004,Falcon QSR Rawalpindi,Rawalpindi,212,227,107,105,182470.0,5534.93,176935.07,133115.89,14184.0,188.72,153.73,0.0,148932.77,28002.3,0.1583,834.6,12.82,7,1290.43
2025-12-27,B004,Falcon QSR Rawalpindi,Rawalpindi,348,381,185,163,278265.0,10548.87,267716.13,212225.09,20786.0,197.9,146.62,0.0,235659.72,32056.41,0.1197,769.3,15.46,9,2304.11
2025-12-28,B004,Falcon QSR Rawalpindi,Rawalpindi,340,370,170,170,319450.0,15610.72,303839.28,241216.48,22821.0,191.76,148.07,0.0,267426.12,36413.16,0.1198,893.64,17.82,5,3048.82
2025-12-29,B004,Falcon QSR Rawalpindi,Rawalpindi,267,293,135,132,207250.0,8720.77,198529.23,158274.52,15380.0,192.62,152.42,0.0,175147.4,23381.83,0.1178,743.56,10.78,4,1147.83
2025-12-30,B004,Falcon QSR Rawalpindi,Rawalpindi,282,308,145,137,170650.0,7570.78,163079.22,126813.37,15466.0,193.99,146.56,0.0,144332.12,18747.11,0.115,578.3,15.12,6,1712.2
2025-12-31,B004,Falcon QSR Rawalpindi,Rawalpindi,286,316,147,139,222855.0,14266.64,208588.36,165019.86,17855.0,176.1,143.61,0.0,185234.43,23353.93,0.112,729.33,12.84,9,2039.86
2025-01-01,B005,Falcon QSR Faisalabad,Faisalabad,170,190,86,84,146270.0,7757.73,138512.27,110491.11,10292.0,154.36,124.12,0.0,121832.08,16680.19,0.1204,814.78,12.95,4,770.49
2025-01-02,B005,Falcon QSR Faisalabad,Faisalabad,164,178,80,84,111075.0,5746.91,105328.09,82141.66,9805.0,146.02,131.03,0.0,93264.08,12064.01,0.1145,642.24,10.74,4,1040.37
2025-01-03,B005,Falcon QSR Faisalabad,Faisalabad,144,151,76,68,133285.0,7028.07,126256.93,101561.56,8876.0,169.97,129.57,0.0,111986.69,14270.24,0.113,876.78,14.34,2,1249.59
2025-01-04,B005,Falcon QSR Faisalabad,Faisalabad,194,215,99,95,169675.0,2888.31,166786.69,128654.02,12329.0,152.77,127.74,0.0,142245.61,24541.08,0.1471,859.73,12.77,2,982.07
2025-01-05,B005,Falcon QSR Faisalabad,Faisalabad,176,192,91,85,147640.0,1476.4,146163.6,111235.3,11116.0,168.94,131.56,0.0,124472.42,21691.18,0.1484,830.48,13.36,4,1820.62
2025-01-06,B005,Falcon QSR Faisalabad,Faisalabad,152,165,81,71,109960.0,4029.64,105930.36,84955.5,8617.0,160.69,131.89,0.0,95007.1,10923.26,0.1031,696.91,13.55,4,1142.02
2025-01-07,B005,Falcon QSR Faisalabad,Faisalabad,155,163,76,79,108650.0,4255.1,104394.9,81350.22,9065.0,153.96,129.13,0.0,91967.32,12427.59,0.119,673.52,16.73,2,1269.01
2025-01-08,B005,Falcon QSR Faisalabad,Faisalabad,143,149,70,73,131155.0,4141.24,127013.76,98481.47,9628.0,151.73,128.22,0.0,109335.07,17678.69,0.1392,888.21,14.24,4,945.65
2025-01-09,B005,Falcon QSR Faisalabad,Faisalabad,144,156,71,73,117540.0,4149.97,113390.03,91185.39,9326.0,158.68,123.57,0.0,102099.93,11290.1,0.0996,787.43,13.25,4,1306.29
2025-01-10,B005,Falcon QSR Faisalabad,Faisalabad,152,157,76,76,135925.0,5435.06,130489.94,104532.86,9522.0,155.71,122.34,0.0,115323.13,15166.82,0.1162,858.49,14.43,5,990.21
2025-01-11,B005,Falcon QSR Faisalabad,Faisalabad,184,199,92,92,133530.0,2764.72,130765.28,102867.54,11234.0,169.15,126.74,0.0,115570.06,15195.21,0.1162,710.68,11.57,3,1172.64
2025-01-12,B005,Falcon QSR Faisalabad,Faisalabad,181,191,93,88,168950.0,10390.51,158559.49,128139.94,11715.0,153.0,123.17,0.0,141082.18,17477.31,0.1102,876.02,13.31,5,951.07
2025-01-13,B005,Falcon QSR Faisalabad,Faisalabad,154,166,64,90,111215.0,6238.16,104976.84,86023.61,9719.0,151.97,131.8,0.0,97121.66,7855.18,0.0748,681.67,13.43,3,1095.27
2025-01-14,B005,Falcon QSR Faisalabad,Faisalabad,170,183,86,84,121565.0,4846.78,116718.22,91929.92,10418.0,155.94,122.08,0.0,104236.25,12481.98,0.1069,686.58,15.1,5,1610.3
2025-01-15,B005,Falcon QSR Faisalabad,Faisalabad,151,168,73,78,117120.0,4163.28,112956.72,86475.67,9367.0,156.94,130.76,0.0,97491.18,15465.54,0.1369,748.06,14.58,3,1360.81
2025-01-16,B005,Falcon QSR Faisalabad,Faisalabad,165,180,83,82,121685.0,6207.99,115477.01,90826.16,9868.0,146.28,122.99,0.0,101480.47,13996.54,0.1212,699.86,13.8,3,517.04
2025-01-17,B005,Falcon QSR Faisalabad,Faisalabad,128,143,70,58,99955.0,4960.23,94994.77,75201.99,7595.0,157.52,121.31,0.0,84151.18,10843.59,0.1141,742.15,13.85,2,1075.36
2025-01-18,B005,Falcon QSR Faisalabad,Faisalabad,192,209,91,101,130835.0,6600.74,124234.26,96194.65,10829.0,158.53,132.17,0.0,108510.76,15723.51,0.1266,647.05,13.48,5,1196.41
2025-01-19,B005,Falcon QSR Faisalabad,Faisalabad,171,178,85,86,136885.0,6394.16,130490.84,105652.5,10436.0,166.02,130.85,0.0,116830.04,13660.8,0.1047,763.1,15.4,4,444.66
2025-01-20,B005,Falcon QSR Faisalabad,Faisalabad,156,171,79,77,113535.0,5662.22,107872.78,84357.12,9217.0,149.61,131.61,0.0,94562.72,13310.06,0.1234,691.49,10.04,3,707.39
2025-01-21,B005,Falcon QSR Faisalabad,Faisalabad,156,172,74,82,122590.0,3860.2,118729.8,92830.33,9827.0,149.14,130.62,0.0,103763.76,14966.04,0.1261,761.09,12.82,4,826.67
2025-01-22,B005,Falcon QSR Faisalabad,Faisalabad,172,185,81,91,141045.0,7465.83,133579.17,106692.95,10962.0,148.6,128.11,0.0,118748.31,14830.86,0.111,776.62,11.53,2,816.65
2025-01-23,B005,Falcon QSR Faisalabad,Faisalabad,176,198,91,85,139425.0,8346.76,131078.24,103354.98,10675.0,143.83,124.47,0.0,115009.75,16068.48,0.1226,744.76,13.9,3,711.48
2025-01-24,B005,Falcon QSR Faisalabad,Faisalabad,163,170,78,85,131820.0,5926.48,125893.52,97878.29,10295.0,166.79,121.8,0.0,110098.69,15794.82,0.1255,772.35,16.84,4,1636.8
2025-01-25,B005,Falcon QSR Faisalabad,Faisalabad,168,173,82,86,131950.0,3337.49,128612.51,100506.36,10361.0,152.88,123.49,0.0,112499.57,16112.94,0.1253,765.55,13.02,3,1355.84
2025-01-26,B005,Falcon QSR Faisalabad,Faisalabad,191,204,97,94,152295.0,9403.96,142891.04,114532.17,11420.0,152.42,122.84,0.0,127760.5,15130.54,0.1059,748.12,15.97,6,1533.06
2025-01-27,B005,Falcon QSR Faisalabad,Faisalabad,174,191,93,81,146810.0,8844.88,137965.12,111773.29,10725.0,161.38,130.69,0.0,123796.98,14168.14,0.1027,792.9,11.91,3,1006.62
2025-01-28,B005,Falcon QSR Faisalabad,Faisalabad,170,188,82,88,140775.0,7832.69,132942.31,106541.35,10820.0,157.08,129.95,0.0,118234.64,14707.67,0.1106,782.01,15.23,3,586.25
2025-01-29,B005,Falcon QSR Faisalabad,Faisalabad,158,167,77,81,123260.0,5535.48,117724.52,94009.61,9514.0,161.96,126.44,0.0,104717.35,13007.17,0.1105,745.09,15.38,4,905.33
2025-01-30,B005,Falcon QSR Faisalabad,Faisalabad,154,163,74,80,106950.0,3683.32,103266.68,80030.73,8795.0,153.49,132.15,0.0,90125.26,13141.43,0.1273,670.56,13.66,4,1013.88
2025-01-31,B005,Falcon QSR Faisalabad,Faisalabad,186,197,100,86,125445.0,6653.06,118791.94,93469.74,10458.0,168.24,127.14,0.0,105162.77,13629.17,0.1147,638.67,13.93,4,939.64
2025-02-01,B005,Falcon QSR Faisalabad,Faisalabad,184,193,91,93,159090.0,8573.12,150516.88,117916.46,11567.0,161.1,120.24,4993.4,136144.24,14372.64,0.0955,818.03,11.94,5,1386.04
2025-02-02,B005,Falcon QSR Faisalabad,Faisalabad,226,238,112,114,194280.0,10209.91,184070.09,150832.5,14902.0,166.97,122.47,7113.97,173922.57,10147.52,0.0551,814.47,14.31,4,784.66
2025-02-03,B005,Falcon QSR Faisalabad,Faisalabad,163,174,83,80,125530.0,6774.13,118755.87,96410.11,9817.0,144.85,118.23,7047.57,114836.2,3919.67,0.033,728.56,11.99,5,1298.45
2025-02-04,B005,Falcon QSR Faisalabad,Faisalabad,158,170,84,74,135235.0,6229.24,129005.76,101954.38,9646.0,148.94,116.58,3219.84,115728.05,13277.71,0.1029,816.49,10.89,2,642.31
2025-02-05,B005,Falcon QSR Faisalabad,Faisalabad,144,158,73,71,110705.0,5530.4,105174.6,83350.14,8570.0,144.79,121.61,4020.87,96836.75,8337.85,0.0793,730.38,13.12,4,629.33
2025-02-06,B005,Falcon QSR Faisalabad,Faisalabad,133,144,50,83,100090.0,5623.08,94466.92,74999.42,9227.0,161.6,127.14,6879.4,92210.92,2256.0,0.0239,710.28,14.38,3,816.37
2025-02-07,B005,Falcon QSR Faisalabad,Faisalabad,165,174,82,83,136630.0,9699.84,126930.16,100766.53,9945.0,163.75,116.53,2848.0,114642.29,12287.87,0.0968,769.27,13.07,3,802.48
2025-02-08,B005,Falcon QSR Faisalabad,Faisalabad,194,207,98,96,171705.0,9181.33,162523.67,127553.39,12632.0,165.13,122.01,6233.0,148193.79,14329.87,0.0882,837.75,16.57,2,1488.26
2025-02-09,B005,Falcon QSR Faisalabad,Faisalabad,170,187,73,97,126690.0,6869.0,119821.0,95246.78,11139.0,169.84,117.08,5288.07,112621.02,7199.98,0.0601,704.83,17.48,5,660.24
2025-02-10,B005,Falcon QSR Faisalabad,Faisalabad,154,160,79,75,103295.0,1859.31,101435.69,77439.65,8661.0,161.04,117.73,6478.3,93755.7,7679.99,0.0757,658.67,13.44,2,897.97
2025-02-11,B005,Falcon QSR Faisalabad,Faisalabad,163,174,85,78,129895.0,4938.65,124956.35,97139.66,9983.0,143.46,125.58,6538.72,114729.72,10226.63,0.0818,766.6,12.07,5,799.29
2025-02-12,B005,Falcon QSR Faisalabad,Faisalabad,153,173,79,74,126600.0,5396.33,121203.67,93829.17,9103.0,149.66,127.02,6991.39,111318.41,9885.26,0.0816,792.18,13.68,4,1118.19
2025-02-13,B005,Falcon QSR Faisalabad,Faisalabad,164,179,80,84,114095.0,2829.25,111265.75,84889.92,9933.0,142.77,120.88,3998.08,100520.12,10745.63,0.0966,678.45,15.81,3,1435.47
2025-02-14,B005,Falcon QSR Faisalabad,Faisalabad,150,163,78,72,116260.0,5142.18,111117.82,87192.7,9157.0,157.75,125.42,3577.85,101010.21,10107.61,0.091,740.79,19.88,3,799.49
2025-02-15,B005,Falcon QSR Faisalabad,Faisalabad,187,198,98,89,130395.0,5868.15,124526.85,95681.74,10331.0,162.85,125.64,3913.17,111095.07,13431.78,0.1079,665.92,12.87,5,880.68
2025-02-16,B005,Falcon QSR Faisalabad,Faisalabad,214,230,115,99,175190.0,5183.07,170006.93,129069.47,12618.0,154.65,126.33,7713.27,151252.85,18754.08,0.1103,794.42,13.64,4,1571.14
2025-02-17,B005,Falcon QSR Faisalabad,Faisalabad,144,156,73,71,114660.0,7062.97,107597.03,83753.7,8991.0,142.96,125.6,4372.32,98638.55,8958.48,0.0833,747.2,17.55,4,1252.97
2025-02-18,B005,Falcon QSR Faisalabad,Faisalabad,154,168,77,77,100820.0,5569.9,95250.1,75024.35,8957.0,157.01,121.29,4448.73,89184.16,6065.94,0.0637,618.51,16.83,4,475.78
2025-02-19,B005,Falcon QSR Faisalabad,Faisalabad,155,171,80,75,132910.0,9025.25,123884.75,100184.47,9867.0,148.68,120.37,3122.32,114478.56,9406.19,0.0759,799.26,14.14,5,1035.72
2025-02-20,B005,Falcon QSR Faisalabad,Faisalabad,169,174,81,88,124870.0,4730.38,120139.62,91649.69,10014.0,150.14,120.23,2526.39,104896.12,15243.5,0.1269,710.89,13.35,2,435.68
2025-02-21,B005,Falcon QSR Faisalabad,Faisalabad,161,178,78,83,130260.0,3960.61,126299.39,95972.37,9861.0,165.9,120.45,3847.28,110827.02,15472.37,0.1225,784.47,15.02,3,860.02
2025-02-22,B005,Falcon QSR Faisalabad,Faisalabad,199,212,105,94,157040.0,13632.6,143407.4,116777.83,11739.0,151.9,126.88,3315.42,133462.22,9945.18,0.0693,720.64,16.22,4,1351.19
2025-02-23,B005,Falcon QSR Faisalabad,Faisalabad,169,184,68,101,149340.0,2936.25,146403.75,115836.04,11893.0,155.23,121.97,5193.8,134154.91,12248.84,0.0837,866.29,12.29,3,954.87
2025-02-24,B005,Falcon QSR Faisalabad,Faisalabad,157,172,75,82,110730.0,5725.62,105004.38,82539.73,9119.0,143.49,123.5,3298.37,96122.36,8882.03,0.0846,668.82,12.52,3,898.26
2025-02-25,B005,Falcon QSR Faisalabad,Faisalabad,163,182,83,80,125485.0,7517.33,117967.67,93473.4,9902.0,155.56,125.33,2799.74,107609.12,10358.55,0.0878,723.73,15.43,4,1153.09
2025-02-26,B005,Falcon QSR Faisalabad,Faisalabad,171,184,91,80,145055.0,9586.9,135468.1,105564.58,10591.0,147.05,117.23,3759.74,121492.22,13975.88,0.1032,792.21,13.67,4,1312.62
2025-02-27,B005,Falcon QSR Faisalabad,Faisalabad,165,182,79,86,144505.0,6103.71,138401.29,107592.79,10907.0,142.96,118.46,7599.23,127288.72,11112.57,0.0803,838.8,10.34,3,928.28
2025-02-28,B005,Falcon QSR Faisalabad,Faisalabad,166,172,78,88,118105.0,5388.44,112716.56,87613.8,10221.0,158.57,125.57,7039.79,105935.7,6780.86,0.0602,679.02,14.1,3,776.95
2025-03-01,B005,Falcon QSR Faisalabad,Faisalabad,240,254,112,128,204310.0,12211.27,192098.73,150857.05,14953.0,162.19,117.77,0.0,166886.72,25212.0,0.1312,800.41,13.31,6,796.72
2025-03-02,B005,Falcon QSR Faisalabad,Faisalabad,248,273,104,144,212730.0,4801.57,207928.43,161655.27,16410.0,170.41,119.19,0.0,180621.72,27306.72,0.1313,838.42,20.01,5,2266.85
2025-03-03,B005,Falcon QSR Faisalabad,Faisalabad,181,198,76,105,146360.0,7780.6,138579.4,107530.94,11675.0,159.14,125.9,0.0,120846.49,17732.92,0.128,765.63,13.97,4,1355.51
2025-03-04,B005,Falcon QSR Faisalabad,Faisalabad,179,200,80,99,153620.0,4559.43,149060.57,115251.34,11980.0,154.17,120.99,0.0,128981.57,20079.0,0.1347,832.74,13.9,3,1475.07
2025-03-05,B005,Falcon QSR Faisalabad,Faisalabad,178,186,73,105,138295.0,5233.46,133061.54,104851.83,11158.0,159.86,120.31,0.0,116978.44,16083.1,0.1209,747.54,11.47,3,688.44
2025-03-06,B005,Falcon QSR Faisalabad,Faisalabad,176,187,77,99,156020.0,10467.92,145552.08,118620.78,11249.0,149.38,125.0,0.0,131587.02,13965.05,0.0959,827.0,14.26,6,1442.86
2025-03-07,B005,Falcon QSR Faisalabad,Faisalabad,195,209,87,108,160090.0,8751.92,151338.08,119404.95,12383.0,159.59,124.09,0.0,132350.38,18987.71,0.1255,776.09,13.9,4,278.75
2025-03-08,B005,Falcon QSR Faisalabad,Faisalabad,202,220,92,110,173500.0,7864.19,165635.81,129217.47,12949.0,163.01,118.03,0.0,144029.22,21606.58,0.1304,819.98,14.29,4,1581.72
2025-03-09,B005,Falcon QSR Faisalabad,Faisalabad,201,209,81,120,158330.0,5540.93,152789.07,117471.38,13232.0,168.91,119.38,0.0,132275.89,20513.19,0.1343,760.14,11.84,8,1284.22
2025-03-10,B005,Falcon QSR Faisalabad,Faisalabad,170,188,72,98,151035.0,10428.66,140606.34,112428.62,12047.0,158.78,119.51,0.0,125005.02,15601.32,0.111,827.1,13.62,4,251.12
2025-03-11,B005,Falcon QSR Faisalabad,Faisalabad,172,181,78,94,138005.0,3717.67,134287.33,102409.74,10962.0,159.33,123.21,0.0,114877.29,19410.04,0.1445,780.74,13.29,3,1223.01
2025-03-12,B005,Falcon QSR Faisalabad,Faisalabad,199,217,79,120,171520.0,10635.02,160884.98,129077.28,13580.0,152.42,123.45,0.0,144633.08,16251.9,0.101,808.47,13.01,3,1699.92
2025-03-13,B005,Falcon QSR Faisalabad,Faisalabad,198,211,80,118,151850.0,8982.91,142867.09,113348.29,12596.0,152.87,126.18,0.0,127298.9,15568.19,0.109,721.55,13.59,3,1075.57
2025-03-14,B005,Falcon QSR Faisalabad,Faisalabad,193,210,86,107,163825.0,9906.96,153918.04,120499.76,12424.0,159.43,117.22,0.0,134731.11,19186.93,0.1247,797.5,17.15,3,1530.71
2025-03-15,B005,Falcon QSR Faisalabad,Faisalabad,193,205,58,135,143470.0,8646.69,134823.31,105479.72,13833.0,166.4,125.81,0.0,120808.25,14015.06,0.104,698.57,14.01,2,1203.32
2025-03-16,B005,Falcon QSR Faisalabad,Faisalabad,208,226,90,118,177105.0,6786.45,170318.55,132044.82,14205.0,161.43,120.06,0.0,147679.49,22639.06,0.1329,818.84,18.78,5,1148.17
2025-03-17,B005,Falcon QSR Faisalabad,Faisalabad,184,191,78,106,141555.0,6606.26,134948.74,104869.71,11329.0,144.23,126.77,0.0,117765.49,17183.25,0.1273,733.42,16.64,4,1295.78
2025-03-18,B005,Falcon QSR Faisalabad,Faisalabad,205,214,94,111,178915.0,7229.36,171685.64,134642.1,13361.0,147.66,118.28,0.0,149474.65,22211.0,0.1294,837.49,11.88,4,1205.61
2025-03-19,B005,Falcon QSR Faisalabad,Faisalabad,175,187,77,98,146095.0,2721.54,143373.46,108011.41,11227.0,159.51,120.07,0.0,120814.16,22559.3,0.1573,819.28,12.77,5,1296.17
2025-03-20,B005,Falcon QSR Faisalabad,Faisalabad,178,189,63,115,165455.0,5668.84,159786.16,121417.02,13832.0,147.88,124.3,0.0,137242.41,22543.75,0.1411,897.68,13.34,6,1721.21
