expense_id,date,branch_id,expense_type,amount
EXP0000001552,2025-06-25,B004,payroll,36227.73
EXP0000001553,2025-06-25,B004,marketing,3019.25
EXP0000001554,2025-06-25,B005,payroll,35218.67
EXP0000001555,2025-06-25,B005,marketing,4980.64
EXP0000001556,2025-06-26,B001,payroll,31997.61
EXP0000001557,2025-06-26,B002,payroll,49358.55
EXP0000001558,2025-06-26,B003,purchase,2186.00
EXP0000001559,2025-06-26,B003,payroll,42939.91
EXP0000001560,2025-06-26,B003,marketing,5236.31
EXP0000001561,2025-06-26,B004,payroll,36227.73
EXP0000001562,2025-06-26,B004,marketing,2697.42
EXP0000001563,2025-06-26,B005,payroll,35218.67
EXP0000001564,2025-06-27,B001,payroll,31997.61
EXP0000001565,2025-06-27,B001,marketing,2901.73
EXP0000001566,2025-06-27,B002,purchase,4207.47
EXP0000001567,2025-06-27,B002,payroll,49358.55
EXP0000001568,2025-06-27,B003,payroll,42939.91
EXP0000001569,2025-06-27,B003,marketing,3991.94
EXP0000001570,2025-06-27,B004,payroll,36227.73
EXP0000001571,2025-06-27,B005,purchase,2588.28
EXP0000001572,2025-06-27,B005,payroll,35218.67
EXP0000001573,2025-06-28,B001,purchase,2209.68
EXP0000001574,2025-06-28,B001,payroll,31997.61
EXP0000001575,2025-06-28,B001,marketing,4254.15
EXP0000001576,2025-06-28,B002,payroll,49358.55
EXP0000001577,2025-06-28,B002,marketing,2723.12
EXP0000001578,2025-06-28,B003,payroll,42939.91
EXP0000001579,2025-06-28,B004,purchase,2667.55
EXP0000001580,2025-06-28,B004,payroll,36227.73
EXP0000001581,2025-06-28,B005,payroll,35218.67
EXP0000001582,2025-06-29,B001,payroll,31997.61
EXP0000001583,2025-06-29,B002,payroll,49358.55
EXP0000001584,2025-06-29,B003,purchase,2457.75
EXP0000001585,2025-06-29,B003,payroll,42939.91
EXP0000001586,2025-06-29,B003,marketing,4202.19
EXP0000001587,2025-06-29,B004,payroll,36227.73
EXP0000001588,2025-06-29,B004,marketing,3237.08
EXP0000001589,2025-06-29,B005,payroll,35218.67
EXP0000001590,2025-06-30,B001,payroll,31997.61
EXP0000001591,2025-06-30,B002,purchase,1898.01
EXP0000001592,2025-06-30,B002,payroll,49358.55
EXP0000001593,2025-06-30,B003,payroll,42939.91
EXP0000001594,2025-06-30,B004,payroll,36227.73
EXP0000001595,2025-06-30,B004,marketing,3661.58
EXP0000001596,2025-06-30,B005,purchase,1399.95
EXP0000001597,2025-06-30,B005,payroll,35218.67
EXP0000001598,2025-06-30,B005,marketing,5179.69
EXP0000001599,2025-07-01,B001,purchase,3307.00
EXP0000001600,2025-07-01,B001,payroll,31408.81
EXP0000001601,2025-07-01,B002,payroll,49763.56
EXP0000001602,2025-07-01,B003,payroll,43164.79
EXP0000001603,2025-07-01,B003,marketing,4787.90
EXP0000001604,2025-07-01,B004,purchase,3619.17
EXP0000001605,2025-07-01,B004,payroll,36734.08
EXP0000001606,2025-07-01,B005,payroll,34779.28
EXP0000001607,2025-07-02,B001,payroll,31408.81
EXP0000001608,2025-07-02,B001,marketing,4324.46
EXP0000001609,2025-07-02,B002,payroll,49763.56
EXP0000001610,2025-07-02,B002,marketing,3047.42
EXP0000001611,2025-07-02,B003,purchase,2220.45
EXP0000001612,2025-07-02,B003,payroll,43164.79
EXP0000001613,2025-07-02,B004,payroll,36734.08
EXP0000001614,2025-07-02,B005,payroll,34779.28
EXP0000001615,2025-07-03,B001,payroll,31408.81
EXP0000001616,2025-07-03,B001,marketing,3692.62
EXP0000001617,2025-07-03,B002,purchase,1549.43
EXP0000001618,2025-07-03,B002,payroll,49763.56
EXP0000001619,2025-07-03,B003,payroll,43164.79
EXP0000001620,2025-07-03,B004,payroll,36734.08
EXP0000001621,2025-07-03,B005,purchase,1988.32
EXP0000001622,2025-07-03,B005,payroll,34779.28
EXP0000001623,2025-07-04,B001,purchase,1293.03
EXP0000001624,2025-07-04,B001,payroll,31408.81
EXP0000001625,2025-07-04,B002,payroll,49763.56
EXP0000001626,2025-07-04,B003,payroll,43164.79
EXP0000001627,2025-07-04,B004,purchase,1261.37
EXP0000001628,2025-07-04,B004,payroll,36734.08
EXP0000001629,2025-07-04,B004,marketing,3446.55
EXP0000001630,2025-07-04,B005,payroll,34779.28
EXP0000001631,2025-07-05,B001,payroll,31408.81
EXP0000001632,2025-07-05,B001,marketing,3636.32
EXP0000001633,2025-07-05,B002,payroll,49763.56
EXP0000001634,2025-07-05,B002,marketing,2672.05
EXP0000001635,2025-07-05,B003,purchase,1672.56
EXP0000001636,2025-07-05,B003,payroll,43164.79
EXP0000001637,2025-07-05,B003,marketing,4181.43
EXP0000001638,2025-07-05,B004,payroll,36734.08
EXP0000001639,2025-07-05,B004,marketing,4020.08
EXP0000001640,2025-07-05,B005,payroll,34779.28
EXP0000001641,2025-07-06,B001,payroll,31408.81
EXP0000001642,2025-07-06,B002,purchase,4529.24
EXP0000001643,2025-07-06,B002,payroll,49763.56
EXP0000001644,2025-07-06,B002,marketing,2857.22
EXP0000001645,2025-07-06,B003,payroll,43164.79
EXP0000001646,2025-07-06,B003,marketing,4430.56
EXP0000001647,2025-07-06,B004,payroll,36734.08
EXP0000001648,2025-07-06,B004,marketing,3659.80
EXP0000001649,2025-07-06,B005,purchase,3767.55
EXP0000001650,2025-07-06,B005,payroll,34779.28
EXP0000001651,2025-07-07,B001,purchase,2043.05
EXP0000001652,2025-07-07,B001,payroll,31408.81
EXP0000001653,2025-07-07,B002,payroll,49763.56
EXP0000001654,2025-07-07,B002,marketing,2257.32
EXP0000001655,2025-07-07,B003,payroll,43164.79
EXP0000001656,2025-07-07,B004,purchase,4957.64
EXP0000001657,2025-07-07,B004,payroll,36734.08
EXP0000001658,2025-07-07,B004,marketing,3123.53
EXP0000001659,2025-07-07,B005,payroll,34779.28
EXP0000001660,2025-07-08,B001,payroll,31408.81
EXP0000001661,2025-07-08,B001,marketing,3882.76
EXP0000001662,2025-07-08,B002,payroll,49763.56
EXP0000001663,2025-07-08,B003,purchase,2259.66
EXP0000001664,2025-07-08,B003,payroll,43164.79
EXP0000001665,2025-07-08,B003,marketing,5456.82
EXP0000001666,2025-07-08,B004,payroll,36734.08
EXP0000001667,2025-07-08,B004,marketing,3934.23
EXP0000001668,2025-07-08,B005,payroll,34779.28
EXP0000001669,2025-07-09,B001,payroll,31408.81
EXP0000001670,2025-07-09,B002,purchase,3095.48
EXP0000001671,2025-07-09,B002,payroll,49763.56
EXP0000001672,2025-07-09,B003,payroll,43164.79
EXP0000001673,2025-07-09,B004,payroll,36734.08
EXP0000001674,2025-07-09,B004,marketing,2686.83
EXP0000001675,2025-07-09,B005,purchase,2469.46
EXP0000001676,2025-07-09,B005,payroll,34779.28
EXP0000001677,2025-07-10,B001,purchase,3174.97
EXP0000001678,2025-07-10,B001,payroll,31408.81
EXP0000001679,2025-07-10,B002,payroll,49763.56
EXP0000001680,2025-07-10,B002,marketing,3052.78
EXP0000001681,2025-07-10,B003,payroll,43164.79
EXP0000001682,2025-07-10,B003,marketing,5436.60
EXP0000001683,2025-07-10,B004,purchase,1768.75
EXP0000001684,2025-07-10,B004,payroll,36734.08
EXP0000001685,2025-07-10,B005,payroll,34779.28
EXP0000001686,2025-07-10,B005,marketing,4331.68
EXP0000001687,2025-07-11,B001,payroll,31408.81
EXP0000001688,2025-07-11,B001,marketing,3525.12
EXP0000001689,2025-07-11,B002,payroll,49763.56
EXP0000001690,2025-07-11,B003,purchase,1702.28
EXP0000001691,2025-07-11,B003,payroll,43164.79
EXP0000001692,2025-07-11,B004,payroll,36734.08
EXP0000001693,2025-07-11,B005,payroll,34779.28
EXP0000001694,2025-07-12,B001,payroll,31408.81
EXP0000001695,2025-07-12,B001,marketing,2745.98
EXP0000001696,2025-07-12,B002,purchase,5632.53
EXP0000001697,2025-07-12,B002,payroll,49763.56
EXP0000001698,2025-07-12,B003,payroll,43164.79
EXP0000001699,2025-07-12,B004,payroll,36734.08
EXP0000001700,2025-07-12,B005,purchase,2329.73
EXP0000001701,2025-07-12,B005,payroll,34779.28
EXP0000001702,2025-07-13,B001,purchase,3425.80
EXP0000001703,2025-07-13,B001,payroll,31408.81
EXP0000001704,2025-07-13,B001,marketing,3392.96
EXP0000001705,2025-07-13,B002,payroll,49763.56
EXP0000001706,2025-07-13,B002,marketing,2138.17
EXP0000001707,2025-07-13,B003,payroll,43164.79
EXP0000001708,2025-07-13,B004,purchase,1003.96
EXP0000001709,2025-07-13,B004,payroll,36734.08
EXP0000001710,2025-07-13,B005,payroll,34779.28
EXP0000001711,2025-07-13,B005,marketing,4473.15
EXP0000001712,2025-07-14,B001,payroll,31408.81
EXP0000001713,2025-07-14,B001,marketing,3937.17
EXP0000001714,2025-07-14,B002,payroll,49763.56
EXP0000001715,2025-07-14,B003,purchase,1897.91
EXP0000001716,2025-07-14,B003,payroll,43164.79
EXP0000001717,2025-07-14,B003,marketing,5796.78
EXP0000001718,2025-07-14,B004,payroll,36734.08
EXP0000001719,2025-07-14,B005,payroll,34779.28
EXP0000001720,2025-07-14,B005,marketing,5658.55
EXP0000001721,2025-07-15,B001,payroll,31408.81
EXP0000001722,2025-07-15,B001,marketing,4090.29
EXP0000001723,2025-07-15,B002,purchase,2062.07
EXP0000001724,2025-07-15,B002,payroll,49763.56
EXP0000001725,2025-07-15,B003,payroll,43164.79
EXP0000001726,2025-07-15,B004,payroll,36734.08
EXP0000001727,2025-07-15,B005,purchase,1086.65
EXP0000001728,2025-07-15,B005,payroll,34779.28
EXP0000001729,2025-07-16,B001,purchase,4991.58
EXP0000001730,2025-07-16,B001,payroll,31408.81
EXP0000001731,2025-07-16,B002,payroll,49763.56
EXP0000001732,2025-07-16,B003,payroll,43164.79
EXP0000001733,2025-07-16,B004,purchase,5385.34
EXP0000001734,2025-07-16,B004,payroll,36734.08
EXP0000001735,2025-07-16,B004,marketing,2665.42
EXP0000001736,2025-07-16,B005,payroll,34779.28
EXP0000001737,2025-07-16,B005,marketing,5742.57
EXP0000001738,2025-07-17,B001,payroll,31408.81
EXP0000001739,2025-07-17,B002,payroll,49763.56
EXP0000001740,2025-07-17,B002,marketing,2237.02
EXP0000001741,2025-07-17,B003,purchase,4294.27
EXP0000001742,2025-07-17,B003,payroll,43164.79
EXP0000001743,2025-07-17,B003,marketing,5591.88
EXP0000001744,2025-07-17,B004,payroll,36734.08
EXP0000001745,2025-07-17,B004,marketing,3345.62
EXP0000001746,2025-07-17,B005,payroll,34779.28
EXP0000001747,2025-07-18,B001,payroll,31408.81
EXP0000001748,2025-07-18,B002,purchase,2455.13
EXP0000001749,2025-07-18,B002,payroll,49763.56
EXP0000001750,2025-07-18,B003,payroll,43164.79
EXP0000001751,2025-07-18,B003,marketing,5605.34
EXP0000001752,2025-07-18,B004,payroll,36734.08
EXP0000001753,2025-07-18,B005,purchase,5074.01
EXP0000001754,2025-07-18,B005,payroll,34779.28
EXP0000001755,2025-07-19,B001,purchase,3594.89
EXP0000001756,2025-07-19,B001,payroll,31408.81
EXP0000001757,2025-07-19,B001,marketing,4212.03
EXP0000001758,2025-07-19,B002,payroll,49763.56
EXP0000001759,2025-07-19,B002,marketing,2479.21
EXP0000001760,2025-07-19,B003,payroll,43164.79
EXP0000001761,2025-07-19,B004,purchase,5296.00
EXP0000001762,2025-07-19,B004,payroll,36734.08
EXP0000001763,2025-07-19,B004,marketing,4042.08
EXP0000001764,2025-07-19,B005,payroll,34779.28
EXP0000001765,2025-07-20,B001,payroll,31408.81
EXP0000001766,2025-07-20,B002,payroll,49763.56
EXP0000001767,2025-07-20,B003,purchase,2805.59
EXP0000001768,2025-07-20,B003,payroll,43164.79
EXP0000001769,2025-07-20,B003,marketing,5756.37
EXP0000001770,2025-07-20,B004,payroll,36734.08
EXP0000001771,2025-07-20,B005,payroll,34779.28
EXP0000001772,2025-07-21,B001,payroll,31408.81
EXP0000001773,2025-07-21,B002,purchase,5185.09
EXP0000001774,2025-07-21,B002,payroll,49763.56
EXP0000001775,2025-07-21,B003,payroll,43164.79
EXP0000001776,2025-07-21,B004,payroll,36734.08
EXP0000001777,2025-07-21,B005,purchase,5274.14
EXP0000001778,2025-07-21,B005,payroll,34779.28
EXP0000001779,2025-07-22,B001,purchase,2666.65
EXP0000001780,2025-07-22,B001,payroll,31408.81
EXP0000001781,2025-07-22,B002,payroll,49763.56
EXP0000001782,2025-07-22,B003,payroll,43164.79
EXP0000001783,2025-07-22,B003,marketing,5138.77
EXP0000001784,2025-07-22,B004,purchase,4222.81
EXP0000001785,2025-07-22,B004,payroll,36734.08
EXP0000001786,2025-07-22,B005,payroll,34779.28
EXP0000001787,2025-07-23,B001,payroll,31408.81
EXP0000001788,2025-07-23,B002,payroll,49763.56
EXP0000001789,2025-07-23,B002,marketing,3032.17
EXP0000001790,2025-07-23,B003,purchase,1009.45
EXP0000001791,2025-07-23,B003,payroll,43164.79
EXP0000001792,2025-07-23,B004,payroll,36734.08
EXP0000001793,2025-07-23,B005,payroll,34779.28
EXP0000001794,2025-07-23,B005,marketing,4778.10
EXP0000001795,2025-07-24,B001,payroll,31408.81
EXP0000001796,2025-07-24,B001,marketing,2986.69
EXP0000001797,2025-07-24,B002,purchase,3439.61
EXP0000001798,2025-07-24,B002,payroll,49763.56
EXP0000001799,2025-07-24,B003,payroll,43164.79
EXP0000001800,2025-07-24,B003,marketing,3722.63
EXP0000001801,2025-07-24,B004,payroll,36734.08
EXP0000001802,2025-07-24,B004,marketing,3463.36
EXP0000001803,2025-07-24,B005,purchase,3841.34
EXP0000001804,2025-07-24,B005,payroll,34779.28
EXP0000001805,2025-07-25,B001,purchase,4421.46
EXP0000001806,2025-07-25,B001,payroll,31408.81
EXP0000001807,2025-07-25,B002,payroll,49763.56
EXP0000001808,2025-07-25,B002,marketing,1990.80
EXP0000001809,2025-07-25,B003,payroll,43164.79
EXP0000001810,2025-07-25,B004,purchase,8106.65
EXP0000001811,2025-07-25,B004,payroll,36734.08
EXP0000001812,2025-07-25,B005,payroll,34779.28
EXP0000001813,2025-07-25,B005,marketing,5310.32
EXP0000001814,2025-07-26,B001,payroll,31408.81
EXP0000001815,2025-07-26,B002,payroll,49763.56
EXP0000001816,2025-07-26,B003,purchase,1872.11
EXP0000001817,2025-07-26,B003,payroll,43164.79
EXP0000001818,2025-07-26,B004,payroll,36734.08
EXP0000001819,2025-07-26,B005,payroll,34779.28
EXP0000001820,2025-07-26,B005,marketing,4108.15
EXP0000001821,2025-07-27,B001,payroll,31408.81
EXP0000001822,2025-07-27,B002,purchase,2133.93
EXP0000001823,2025-07-27,B002,payroll,49763.56
EXP0000001824,2025-07-27,B003,payroll,43164.79
EXP0000001825,2025-07-27,B003,marketing,4467.20
EXP0000001826,2025-07-27,B004,payroll,36734.08
EXP0000001827,2025-07-27,B005,purchase,1128.13
EXP0000001828,2025-07-27,B005,payroll,34779.28
EXP0000001829,2025-07-28,B001,purchase,2684.75
EXP0000001830,2025-07-28,B001,payroll,31408.81
EXP0000001831,2025-07-28,B002,payroll,49763.56
EXP0000001832,2025-07-28,B002,marketing,2246.65
EXP0000001833,2025-07-28,B003,payroll,43164.79
EXP0000001834,2025-07-28,B004,purchase,5223.25
EXP0000001835,2025-07-28,B004,payroll,36734.08
EXP0000001836,2025-07-28,B004,marketing,2801.96
EXP0000001837,2025-07-28,B005,payroll,34779.28
EXP0000001838,2025-07-29,B001,payroll,31408.81
EXP0000001839,2025-07-29,B002,payroll,49763.56
EXP0000001840,2025-07-29,B002,marketing,2489.66
EXP0000001841,2025-07-29,B003,purchase,2006.35
EXP0000001842,2025-07-29,B003,payroll,43164.79
EXP0000001843,2025-07-29,B004,payroll,36734.08
EXP0000001844,2025-07-29,B004,marketing,3270.32
EXP0000001845,2025-07-29,B005,payroll,34779.28
EXP0000001846,2025-07-29,B005,marketing,5448.08
EXP0000001847,2025-07-30,B001,payroll,31408.81
EXP0000001848,2025-07-30,B002,purchase,1977.63
EXP0000001849,2025-07-30,B002,payroll,49763.56
EXP0000001850,2025-07-30,B003,payroll,43164.79
EXP0000001851,2025-07-30,B003,marketing,5517.84
EXP0000001852,2025-07-30,B004,payroll,36734.08
EXP0000001853,2025-07-30,B005,purchase,4264.18
EXP0000001854,2025-07-30,B005,payroll,34779.28
EXP0000001855,2025-07-30,B005,marketing,5500.72
EXP0000001856,2025-07-31,B001,purchase,962.49
EXP0000001857,2025-07-31,B001,payroll,31408.81
EXP0000001858,2025-07-31,B001,marketing,3384.48
EXP0000001859,2025-07-31,B002,payroll,49763.56
EXP0000001860,2025-07-31,B003,payroll,43164.79
EXP0000001861,2025-07-31,B003,marketing,4151.91
EXP0000001862,2025-07-31,B004,purchase,1263.95
EXP0000001863,2025-07-31,B004,payroll,36734.08
EXP0000001864,2025-07-31,B005,payroll,34779.28
EXP0000001865,2025-08-01,B001,payroll,31250.35
EXP0000001866,2025-08-01,B002,payroll,49931.02
EXP0000001867,2025-08-01,B003,purchase,3126.59
EXP0000001868,2025-08-01,B003,payroll,43268.28
EXP0000001869,2025-08-01,B004,payroll,36688.82
EXP0000001870,2025-08-01,B004,marketing,4345.22
EXP0000001871,2025-08-01,B005,payroll,34846.19
EXP0000001872,2025-08-01,B005,marketing,6665.02
EXP0000001873,2025-08-02,B001,payroll,31250.35
EXP0000001874,2025-08-02,B002,purchase,804.41
EXP0000001875,2025-08-02,B002,payroll,49931.02
EXP0000001876,2025-08-02,B002,marketing,3548.88
EXP0000001877,2025-08-02,B003,payroll,43268.28
EXP0000001878,2025-08-02,B004,payroll,36688.82
EXP0000001879,2025-08-02,B005,purchase,2880.32
EXP0000001880,2025-08-02,B005,payroll,34846.19
EXP0000001881,2025-08-02,B005,marketing,5051.43
EXP0000001882,2025-08-03,B001,purchase,4294.08
EXP0000001883,2025-08-03,B001,payroll,31250.35
EXP0000001884,2025-08-03,B002,payroll,49931.02
EXP0000001885,2025-08-03,B002,marketing,4162.07
EXP0000001886,2025-08-03,B003,payroll,43268.28
EXP0000001887,2025-08-03,B004,purchase,3952.84
EXP0000001888,2025-08-03,B004,payroll,36688.82
EXP0000001889,2025-08-03,B004,marketing,4859.13
EXP0000001890,2025-08-03,B005,payroll,34846.19
EXP0000001891,2025-08-04,B001,payroll,31250.35
EXP0000001892,2025-08-04,B001,marketing,4789.72
EXP0000001893,2025-08-04,B002,payroll,49931.02
EXP0000001894,2025-08-04,B002,marketing,2627.47
EXP0000001895,2025-08-04,B003,purchase,4418.06
EXP0000001896,2025-08-04,B003,payroll,43268.28
EXP0000001897,2025-08-04,B003,marketing,7084.56
EXP0000001898,2025-08-04,B004,payroll,36688.82
EXP0000001899,2025-08-04,B005,payroll,34846.19
EXP0000001900,2025-08-05,B001,payroll,31250.35
EXP0000001901,2025-08-05,B002,purchase,1020.26
EXP0000001902,2025-08-05,B002,payroll,49931.02
EXP0000001903,2025-08-05,B002,marketing,3010.85
EXP0000001904,2025-08-05,B003,payroll,43268.28
EXP0000001905,2025-08-05,B003,marketing,5452.82
EXP0000001906,2025-08-05,B004,payroll,36688.82
EXP0000001907,2025-08-05,B005,purchase,2306.55
EXP0000001908,2025-08-05,B005,payroll,34846.19
EXP0000001909,2025-08-05,B005,marketing,6504.55
EXP0000001910,2025-08-06,B001,purchase,3526.97
EXP0000001911,2025-08-06,B001,payroll,31250.35
EXP0000001912,2025-08-06,B001,marketing,4557.74
EXP0000001913,2025-08-06,B002,payroll,49931.02
EXP0000001914,2025-08-06,B002,marketing,3634.46
EXP0000001915,2025-08-06,B003,payroll,43268.28
EXP0000001916,2025-08-06,B004,purchase,2802.22
EXP0000001917,2025-08-06,B004,payroll,36688.82
EXP0000001918,2025-08-06,B005,payroll,34846.19
EXP0000001919,2025-08-06,B005,marketing,6316.29
EXP0000001920,2025-08-07,B001,payroll,31250.35
EXP0000001921,2025-08-07,B002,payroll,49931.02
EXP0000001922,2025-08-07,B002,marketing,3903.16
EXP0000001923,2025-08-07,B003,purchase,1619.66
EXP0000001924,2025-08-07,B003,payroll,43268.28
EXP0000001925,2025-08-07,B004,payroll,36688.82
EXP0000001926,2025-08-07,B004,marketing,3784.19
EXP0000001927,2025-08-07,B005,payroll,34846.19
EXP0000001928,2025-08-07,B005,marketing,7744.92
EXP0000001929,2025-08-08,B001,payroll,31250.35
EXP0000001930,2025-08-08,B001,marketing,5732.29
EXP0000001931,2025-08-08,B002,purchase,1736.67
EXP0000001932,2025-08-08,B002,payroll,49931.02
EXP0000001933,2025-08-08,B002,marketing,3203.26
EXP0000001934,2025-08-08,B003,payroll,43268.28
EXP0000001935,2025-08-08,B004,payroll,36688.82
EXP0000001936,2025-08-08,B005,purchase,3774.18
EXP0000001937,2025-08-08,B005,payroll,34846.19
EXP0000001938,2025-08-09,B001,purchase,1133.62
EXP0000001939,2025-08-09,B001,payroll,31250.35
EXP0000001940,2025-08-09,B002,payroll,49931.02
EXP0000001941,2025-08-09,B003,payroll,43268.28
EXP0000001942,2025-08-09,B003,marketing,6661.00
EXP0000001943,2025-08-09,B004,purchase,1025.96
EXP0000001944,2025-08-09,B004,payroll,36688.82
EXP0000001945,2025-08-09,B004,marketing,4257.63
EXP0000001946,2025-08-09,B005,payroll,34846.19
EXP0000001947,2025-08-09,B005,marketing,6057.68
EXP0000001948,2025-08-10,B001,payroll,31250.35
EXP0000001949,2025-08-10,B001,marketing,5887.16
EXP0000001950,2025-08-10,B002,payroll,49931.02
EXP0000001951,2025-08-10,B002,marketing,3846.14
EXP0000001952,2025-08-10,B003,purchase,2047.50
EXP0000001953,2025-08-10,B003,payroll,43268.28
EXP0000001954,2025-08-10,B003,marketing,7063.97
EXP0000001955,2025-08-10,B004,payroll,36688.82
EXP0000001956,2025-08-10,B005,payroll,34846.19
EXP0000001957,2025-08-11,B001,payroll,31250.35
EXP0000001958,2025-08-11,B002,purchase,1873.35
EXP0000001959,2025-08-11,B002,payroll,49931.02
EXP0000001960,2025-08-11,B002,marketing,3807.42
EXP0000001961,2025-08-11,B003,payroll,43268.28
EXP0000001962,2025-08-11,B004,payroll,36688.82
EXP0000001963,2025-08-11,B004,marketing,3749.57
EXP0000001964,2025-08-11,B005,purchase,854.81
EXP0000001965,2025-08-11,B005,payroll,34846.19
EXP0000001966,2025-08-12,B001,purchase,3529.42
EXP0000001967,2025-08-12,B001,payroll,31250.35
EXP0000001968,2025-08-12,B001,marketing,4544.30
EXP0000001969,2025-08-12,B002,payroll,49931.02
EXP0000001970,2025-08-12,B002,marketing,3905.45
EXP0000001971,2025-08-12,B003,payroll,43268.28
EXP0000001972,2025-08-12,B004,purchase,5883.00
EXP0000001973,2025-08-12,B004,payroll,36688.82
EXP0000001974,2025-08-12,B004,marketing,4247.37
EXP0000001975,2025-08-12,B005,payroll,34846.19
EXP0000001976,2025-08-13,B001,payroll,31250.35
EXP0000001977,2025-08-13,B002,payroll,49931.02
EXP0000001978,2025-08-13,B003,purchase,3165.21
EXP0000001979,2025-08-13,B003,payroll,43268.28
EXP0000001980,2025-08-13,B003,marketing,6205.46
EXP0000001981,2025-08-13,B004,payroll,36688.82
EXP0000001982,2025-08-13,B005,payroll,34846.19
EXP0000001983,2025-08-14,B001,payroll,31250.35
EXP0000001984,2025-08-14,B002,purchase,762.88
EXP0000001985,2025-08-14,B002,payroll,49931.02
EXP0000001986,2025-08-14,B003,payroll,43268.28
EXP0000001987,2025-08-14,B004,payroll,36688.82
EXP0000001988,2025-08-14,B004,marketing,4771.99
EXP0000001989,2025-08-14,B005,purchase,3329.04
EXP0000001990,2025-08-14,B005,payroll,34846.19
EXP0000001991,2025-08-15,B001,purchase,732.34
EXP0000001992,2025-08-15,B001,payroll,31250.35
EXP0000001993,2025-08-15,B002,payroll,49931.02
EXP0000001994,2025-08-15,B003,payroll,43268.28
EXP0000001995,2025-08-15,B004,purchase,1109.55
EXP0000001996,2025-08-15,B004,payroll,36688.82
EXP0000001997,2025-08-15,B005,payroll,34846.19
EXP0000001998,2025-08-15,B005,marketing,6620.93
EXP0000001999,2025-08-16,B001,payroll,31250.35
EXP0000002000,2025-08-16,B001,marketing,5063.60
EXP0000002001,2025-08-16,B002,payroll,49931.02
EXP0000002002,2025-08-16,B002,marketing,4016.74
EXP0000002003,2025-08-16,B003,purchase,2477.22
EXP0000002004,2025-08-16,B003,payroll,43268.28
EXP0000002005,2025-08-16,B003,marketing,7314.89
EXP0000002006,2025-08-16,B004,payroll,36688.82
EXP0000002007,2025-08-16,B004,marketing,4643.22
EXP0000002008,2025-08-16,B005,payroll,34846.19
EXP0000002009,2025-08-16,B005,marketing,6909.86
EXP0000002010,2025-08-17,B001,payroll,31250.35
EXP0000002011,2025-08-17,B002,purchase,3332.84
EXP0000002012,2025-08-17,B002,payroll,49931.02
EXP0000002013,2025-08-17,B003,payroll,43268.28
EXP0000002014,2025-08-17,B003,marketing,6578.40
EXP0000002015,2025-08-17,B004,payroll,36688.82
EXP0000002016,2025-08-17,B004,marketing,4158.85
EXP0000002017,2025-08-17,B005,purchase,4755.06
EXP0000002018,2025-08-17,B005,payroll,34846.19
EXP0000002019,2025-08-18,B001,purchase,4744.13
EXP0000002020,2025-08-18,B001,payroll,31250.35
EXP0000002021,2025-08-18,B002,payroll,49931.02
EXP0000002022,2025-08-18,B003,payroll,43268.28
EXP0000002023,2025-08-18,B004,purchase,1921.55
EXP0000002024,2025-08-18,B004,payroll,36688.82
EXP0000002025,2025-08-18,B005,payroll,34846.19
EXP0000002026,2025-08-19,B001,payroll,31250.35
EXP0000002027,2025-08-19,B002,payroll,49931.02
EXP0000002028,2025-08-19,B003,purchase,2363.61
EXP0000002029,2025-08-19,B003,payroll,43268.28
EXP0000002030,2025-08-19,B003,marketing,6022.20
EXP0000002031,2025-08-19,B004,payroll,36688.82
EXP0000002032,2025-08-19,B004,marketing,3655.36
EXP0000002033,2025-08-19,B005,payroll,34846.19
EXP0000002034,2025-08-19,B005,marketing,7414.51
EXP0000002035,2025-08-20,B001,payroll,31250.35
EXP0000002036,2025-08-20,B002,purchase,4029.48
EXP0000002037,2025-08-20,B002,payroll,49931.02
EXP0000002038,2025-08-20,B003,payroll,43268.28
EXP0000002039,2025-08-20,B003,marketing,5269.83
EXP0000002040,2025-08-20,B004,payroll,36688.82
EXP0000002041,2025-08-20,B005,purchase,5512.61
EXP0000002042,2025-08-20,B005,payroll,34846.19
EXP0000002043,2025-08-21,B001,purchase,4806.65
EXP0000002044,2025-08-21,B001,payroll,31250.35
EXP0000002045,2025-08-21,B001,marketing,4927.33
EXP0000002046,2025-08-21,B002,payroll,49931.02
EXP0000002047,2025-08-21,B002,marketing,3278.16
EXP0000002048,2025-08-21,B003,payroll,43268.28
EXP0000002049,2025-08-21,B003,marketing,7291.87
EXP0000002050,2025-08-21,B004,purchase,2678.31
EXP0000002051,2025-08-21,B004,payroll,36688.82
EXP0000002052,2025-08-21,B005,payroll,34846.19
EXP0000002053,2025-08-21,B005,marketing,5600.32
EXP0000002054,2025-08-22,B001,payroll,31250.35
EXP0000002055,2025-08-22,B002,payroll,49931.02
EXP0000002056,2025-08-22,B002,marketing,3411.23
EXP0000002057,2025-08-22,B003,purchase,1590.74
EXP0000002058,2025-08-22,B003,payroll,43268.28
EXP0000002059,2025-08-22,B004,payroll,36688.82
EXP0000002060,2025-08-22,B004,marketing,3710.03
EXP0000002061,2025-08-22,B005,payroll,34846.19
EXP0000002062,2025-08-23,B001,payroll,31250.35
EXP0000002063,2025-08-23,B001,marketing,4005.76
EXP0000002064,2025-08-23,B002,purchase,2746.32
EXP0000002065,2025-08-23,B002,payroll,49931.02
EXP0000002066,2025-08-23,B003,payroll,43268.28
EXP0000002067,2025-08-23,B004,payroll,36688.82
EXP0000002068,2025-08-23,B005,purchase,2189.08
